,Lat,Long,,Population,
[,56.147459,-120.682858,"""",15,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",239,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",10,"""]"
[,56.147459,-120.682858,"""",5,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.147459,-120.682858,"""",0,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",22,"""]"
[,56.194609,-120.744505,"""",15,"""]"
[,56.194609,-120.744505,"""",5,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",70,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",57,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",133,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",133,"""]"
[,56.194609,-120.744505,"""",10,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.194609,-120.744505,"""",0,"""]"
[,56.238683,-120.744515,"""",33,"""]"
[,56.238683,-120.744515,"""",19,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",70,"""]"
[,56.238683,-120.744515,"""",19,"""]"
[,56.238683,-120.744515,"""",361,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.238683,-120.744515,"""",0,"""]"
[,56.234589,-120.802573,"""",0,"""]"
[,56.234589,-120.802573,"""",0,"""]"
[,56.234589,-120.802573,"""",43,"""]"
[,56.234589,-120.802573,"""",45,"""]"
[,56.234589,-120.802573,"""",56,"""]"
[,56.234589,-120.802573,"""",65,"""]"
[,56.234589,-120.802573,"""",51,"""]"
[,56.234589,-120.802573,"""",49,"""]"
[,56.234589,-120.802573,"""",47,"""]"
[,56.234589,-120.802573,"""",25,"""]"
[,56.234589,-120.802573,"""",0,"""]"
[,56.234589,-120.802573,"""",26,"""]"
[,56.234589,-120.802573,"""",0,"""]"
[,56.234589,-120.802573,"""",0,"""]"
[,56.234589,-120.802573,"""",0,"""]"
[,56.234589,-120.802573,"""",86,"""]"
[,56.239238,-120.809851,"""",61,"""]"
[,56.239238,-120.809851,"""",59,"""]"
[,56.239238,-120.809851,"""",29,"""]"
[,56.239238,-120.809851,"""",30,"""]"
[,56.239238,-120.809851,"""",52,"""]"
[,56.239238,-120.809851,"""",0,"""]"
[,56.239238,-120.809851,"""",60,"""]"
[,56.239238,-120.809851,"""",55,"""]"
[,56.239238,-120.809851,"""",36,"""]"
[,56.239238,-120.809851,"""",48,"""]"
[,56.239238,-120.809851,"""",202,"""]"
[,56.236778,-120.813817,"""",35,"""]"
[,56.236778,-120.813817,"""",27,"""]"
[,56.236778,-120.813817,"""",1029,"""]"
[,56.238029,-120.810601,"""",0,"""]"
[,56.238029,-120.810601,"""",0,"""]"
[,56.237987,-120.822082,"""",68,"""]"
[,56.237987,-120.822082,"""",194,"""]"
[,56.237987,-120.822082,"""",108,"""]"
[,56.237194,-120.826491,"""",85,"""]"
[,56.237194,-120.826491,"""",82,"""]"
[,56.237194,-120.826491,"""",66,"""]"
[,56.237194,-120.826491,"""",83,"""]"
[,56.237194,-120.826491,"""",84,"""]"
[,56.237194,-120.826491,"""",72,"""]"
[,56.234126,-120.824506,"""",88,"""]"
[,56.234126,-120.824506,"""",64,"""]"
[,56.234126,-120.824506,"""",88,"""]"
[,56.234126,-120.824506,"""",141,"""]"
[,56.230816,-120.82022,"""",87,"""]"
[,56.230816,-120.82022,"""",35,"""]"
[,56.230816,-120.82022,"""",0,"""]"
[,56.230816,-120.82022,"""",271,"""]"
[,56.228289,-120.805339,"""",55,"""]"
[,56.228289,-120.805339,"""",0,"""]"
[,56.228289,-120.805339,"""",0,"""]"
[,56.228289,-120.805339,"""",0,"""]"
[,56.228289,-120.805339,"""",54,"""]"
[,56.228289,-120.805339,"""",943,"""]"
[,56.23345,-120.829273,"""",59,"""]"
[,56.23345,-120.829273,"""",71,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",61,"""]"
[,56.23345,-120.829273,"""",56,"""]"
[,56.23345,-120.829273,"""",53,"""]"
[,56.23345,-120.829273,"""",29,"""]"
[,56.23345,-120.829273,"""",42,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",10,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",0,"""]"
[,56.23345,-120.829273,"""",40,"""]"
[,56.236853,-120.834741,"""",5,"""]"
[,56.236853,-120.834741,"""",378,"""]"
[,56.236853,-120.834741,"""",0,"""]"
[,56.236853,-120.834741,"""",73,"""]"
[,56.236853,-120.834741,"""",79,"""]"
[,56.241327,-120.826277,"""",28,"""]"
[,56.241327,-120.826277,"""",38,"""]"
[,56.241327,-120.826277,"""",68,"""]"
[,56.241327,-120.826277,"""",55,"""]"
[,56.241327,-120.826277,"""",39,"""]"
[,56.241327,-120.826277,"""",47,"""]"
[,56.241327,-120.826277,"""",5,"""]"
[,56.241327,-120.826277,"""",300,"""]"
[,56.243285,-120.840011,"""",0,"""]"
[,56.243285,-120.840011,"""",0,"""]"
[,56.243285,-120.840011,"""",50,"""]"
[,56.243285,-120.840011,"""",50,"""]"
[,56.243285,-120.840011,"""",66,"""]"
[,56.243285,-120.840011,"""",30,"""]"
[,56.243285,-120.840011,"""",28,"""]"
[,56.243285,-120.840011,"""",34,"""]"
[,56.243285,-120.840011,"""",17,"""]"
[,56.243285,-120.840011,"""",35,"""]"
[,56.243285,-120.840011,"""",59,"""]"
[,56.243285,-120.840011,"""",0,"""]"
[,56.243285,-120.840011,"""",27,"""]"
[,56.243285,-120.840011,"""",34,"""]"
[,56.243285,-120.840011,"""",19,"""]"
[,56.243285,-120.840011,"""",16,"""]"
[,56.243285,-120.840011,"""",27,"""]"
[,56.243285,-120.840011,"""",30,"""]"
[,56.245818,-120.83388,"""",85,"""]"
[,56.245818,-120.83388,"""",44,"""]"
[,56.245818,-120.83388,"""",20,"""]"
[,56.245818,-120.83388,"""",15,"""]"
[,56.245818,-120.83388,"""",24,"""]"
[,56.245818,-120.83388,"""",194,"""]"
[,56.245818,-120.83388,"""",45,"""]"
[,56.245818,-120.83388,"""",44,"""]"
[,56.247306,-120.842808,"""",41,"""]"
[,56.247306,-120.842808,"""",59,"""]"
[,56.247306,-120.842808,"""",81,"""]"
[,56.247306,-120.842808,"""",17,"""]"
[,56.247306,-120.842808,"""",0,"""]"
[,56.247306,-120.842808,"""",0,"""]"
[,56.247306,-120.842808,"""",27,"""]"
[,56.247306,-120.842808,"""",15,"""]"
[,56.247306,-120.842808,"""",34,"""]"
[,56.247306,-120.842808,"""",50,"""]"
[,56.247306,-120.842808,"""",17,"""]"
[,56.247306,-120.842808,"""",57,"""]"
[,56.247306,-120.842808,"""",5,"""]"
[,56.247306,-120.842808,"""",70,"""]"
[,56.250168,-120.840784,"""",64,"""]"
[,56.250168,-120.840784,"""",68,"""]"
[,56.250168,-120.840784,"""",63,"""]"
[,56.250168,-120.840784,"""",138,"""]"
[,56.250168,-120.840784,"""",59,"""]"
[,56.250168,-120.840784,"""",59,"""]"
[,56.250168,-120.840784,"""",63,"""]"
[,56.25348,-120.848058,"""",91,"""]"
[,56.25348,-120.848058,"""",29,"""]"
[,56.25348,-120.848058,"""",0,"""]"
[,56.25348,-120.848058,"""",152,"""]"
[,56.25348,-120.848058,"""",53,"""]"
[,56.25348,-120.848058,"""",72,"""]"
[,56.25348,-120.848058,"""",73,"""]"
[,56.25348,-120.848058,"""",51,"""]"
[,56.25348,-120.848058,"""",45,"""]"
[,56.25348,-120.848058,"""",58,"""]"
[,56.255328,-120.843173,"""",15,"""]"
[,56.255328,-120.843173,"""",244,"""]"
[,56.255328,-120.843173,"""",124,"""]"
[,56.255328,-120.843173,"""",74,"""]"
[,56.255328,-120.843173,"""",0,"""]"
[,56.255328,-120.843173,"""",155,"""]"
[,56.257605,-120.850277,"""",88,"""]"
[,56.257605,-120.850277,"""",0,"""]"
[,56.257605,-120.850277,"""",132,"""]"
[,56.257605,-120.850277,"""",46,"""]"
[,56.257605,-120.850277,"""",61,"""]"
[,56.257605,-120.850277,"""",58,"""]"
[,56.257605,-120.850277,"""",52,"""]"
[,56.257605,-120.850277,"""",37,"""]"
[,56.258428,-120.838959,"""",57,"""]"
[,56.258428,-120.838959,"""",61,"""]"
[,56.258428,-120.838959,"""",168,"""]"
[,56.258428,-120.838959,"""",202,"""]"
[,56.258428,-120.838959,"""",82,"""]"
[,56.258428,-120.838959,"""",30,"""]"
[,56.253915,-120.834485,"""",57,"""]"
[,56.253915,-120.834485,"""",460,"""]"
[,56.259468,-120.830854,"""",40,"""]"
[,56.259468,-120.830854,"""",63,"""]"
[,56.259468,-120.830854,"""",39,"""]"
[,56.259468,-120.830854,"""",164,"""]"
[,56.259468,-120.830854,"""",24,"""]"
[,56.259468,-120.830854,"""",171,"""]"
[,56.259468,-120.830854,"""",119,"""]"
[,56.25906,-120.825826,"""",33,"""]"
[,56.25906,-120.825826,"""",88,"""]"
[,56.25906,-120.825826,"""",61,"""]"
[,56.25906,-120.825826,"""",55,"""]"
[,56.25906,-120.825826,"""",44,"""]"
[,56.25906,-120.825826,"""",58,"""]"
[,56.25906,-120.825826,"""",66,"""]"
[,56.25906,-120.825826,"""",5,"""]"
[,56.25906,-120.825826,"""",102,"""]"
[,56.25906,-120.825826,"""",85,"""]"
[,56.25906,-120.825826,"""",80,"""]"
[,56.25906,-120.825826,"""",32,"""]"
[,56.25906,-120.825826,"""",439,"""]"
[,56.25906,-120.825826,"""",97,"""]"
[,56.25906,-120.825826,"""",56,"""]"
[,56.25906,-120.825826,"""",75,"""]"
[,56.25906,-120.825826,"""",0,"""]"
[,56.251606,-120.832558,"""",99,"""]"
[,56.251606,-120.832558,"""",73,"""]"
[,56.251606,-120.832558,"""",50,"""]"
[,56.251606,-120.832558,"""",72,"""]"
[,56.251606,-120.832558,"""",49,"""]"
[,56.251606,-120.832558,"""",67,"""]"
[,56.251606,-120.832558,"""",72,"""]"
[,56.250251,-120.827232,"""",99,"""]"
[,56.250251,-120.827232,"""",55,"""]"
[,56.250251,-120.827232,"""",17,"""]"
[,56.250251,-120.827232,"""",50,"""]"
[,56.250251,-120.827232,"""",338,"""]"
[,56.247406,-120.826969,"""",63,"""]"
[,56.247406,-120.826969,"""",52,"""]"
[,56.247406,-120.826969,"""",72,"""]"
[,56.247406,-120.826969,"""",50,"""]"
[,56.247406,-120.826969,"""",137,"""]"
[,56.247406,-120.826969,"""",33,"""]"
[,56.247406,-120.826969,"""",25,"""]"
[,56.247406,-120.826969,"""",0,"""]"
[,56.247406,-120.826969,"""",5,"""]"
[,56.247406,-120.826969,"""",18,"""]"
[,56.247406,-120.826969,"""",24,"""]"
[,56.247406,-120.826969,"""",52,"""]"
[,56.247406,-120.826969,"""",0,"""]"
[,56.243483,-120.819724,"""",180,"""]"
[,56.243483,-120.819724,"""",56,"""]"
[,56.243483,-120.819724,"""",60,"""]"
[,56.243483,-120.819724,"""",47,"""]"
[,56.243483,-120.819724,"""",48,"""]"
[,56.243041,-120.811362,"""",26,"""]"
[,56.243041,-120.811362,"""",52,"""]"
[,56.243041,-120.811362,"""",54,"""]"
[,56.243041,-120.811362,"""",59,"""]"
[,56.243041,-120.811362,"""",0,"""]"
[,56.243041,-120.811362,"""",127,"""]"
[,56.261399,-120.732779,"""",37,"""]"
[,56.261399,-120.732779,"""",5,"""]"
[,56.261399,-120.732779,"""",45,"""]"
[,56.261399,-120.732779,"""",0,"""]"
[,56.261399,-120.732779,"""",5,"""]"
[,56.261399,-120.732779,"""",5,"""]"
[,56.261399,-120.732779,"""",72,"""]"
[,56.261399,-120.732779,"""",10,"""]"
[,56.261399,-120.732779,"""",5,"""]"
[,56.261399,-120.732779,"""",27,"""]"
[,56.261399,-120.732779,"""",10,"""]"
[,56.261399,-120.732779,"""",5,"""]"
[,56.261399,-120.732779,"""",0,"""]"
[,56.261399,-120.732779,"""",354,"""]"
[,56.259859,-120.849758,"""",5,"""]"
[,56.259859,-120.849758,"""",0,"""]"
[,56.259859,-120.849758,"""",96,"""]"
[,56.259859,-120.849758,"""",38,"""]"
[,56.259859,-120.849758,"""",49,"""]"
[,56.259859,-120.849758,"""",87,"""]"
[,56.259859,-120.849758,"""",113,"""]"
[,56.259859,-120.849758,"""",338,"""]"
[,56.259859,-120.849758,"""",39,"""]"
[,56.259859,-120.849758,"""",59,"""]"
[,56.259859,-120.849758,"""",155,"""]"
[,56.259859,-120.849758,"""",0,"""]"
[,56.259859,-120.849758,"""",45,"""]"
[,56.259859,-120.849758,"""",128,"""]"
[,56.253176,-120.857137,"""",23,"""]"
[,56.253176,-120.857137,"""",68,"""]"
[,56.253176,-120.857137,"""",52,"""]"
[,56.253176,-120.857137,"""",89,"""]"
[,56.253176,-120.857137,"""",32,"""]"
[,56.253176,-120.857137,"""",33,"""]"
[,56.253176,-120.857137,"""",38,"""]"
[,56.253176,-120.857137,"""",21,"""]"
[,56.253176,-120.857137,"""",10,"""]"
[,56.253176,-120.857137,"""",42,"""]"
[,56.253176,-120.857137,"""",38,"""]"
[,56.253176,-120.857137,"""",42,"""]"
[,56.253176,-120.857137,"""",0,"""]"
[,56.253176,-120.857137,"""",0,"""]"
[,56.249784,-120.852649,"""",49,"""]"
[,56.249784,-120.852649,"""",41,"""]"
[,56.249784,-120.852649,"""",51,"""]"
[,56.249784,-120.852649,"""",54,"""]"
[,56.249784,-120.852649,"""",45,"""]"
[,56.249784,-120.852649,"""",10,"""]"
[,56.249784,-120.852649,"""",0,"""]"
[,56.249784,-120.852649,"""",0,"""]"
[,56.249784,-120.852649,"""",74,"""]"
[,56.249784,-120.852649,"""",121,"""]"
[,56.246568,-120.853316,"""",57,"""]"
[,56.246568,-120.853316,"""",60,"""]"
[,56.246568,-120.853316,"""",41,"""]"
[,56.246568,-120.853316,"""",42,"""]"
[,56.246568,-120.853316,"""",0,"""]"
[,56.246568,-120.853316,"""",66,"""]"
[,56.246568,-120.853316,"""",5,"""]"
[,56.246568,-120.853316,"""",0,"""]"
[,56.246568,-120.853316,"""",15,"""]"
[,56.246568,-120.853316,"""",5,"""]"
[,56.246568,-120.853316,"""",10,"""]"
[,56.246568,-120.853316,"""",90,"""]"
[,56.242811,-120.853292,"""",72,"""]"
[,56.242811,-120.853292,"""",0,"""]"
[,56.242811,-120.853292,"""",0,"""]"
[,56.242811,-120.853292,"""",0,"""]"
[,56.242811,-120.853292,"""",108,"""]"
[,56.242811,-120.853292,"""",79,"""]"
[,56.242811,-120.853292,"""",51,"""]"
[,56.242811,-120.853292,"""",10,"""]"
[,56.242811,-120.853292,"""",0,"""]"
[,56.242811,-120.853292,"""",0,"""]"
[,56.242811,-120.853292,"""",5,"""]"
[,56.242811,-120.853292,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",47,"""]"
[,56.246411,-120.860946,"""",35,"""]"
[,56.246411,-120.860946,"""",58,"""]"
[,56.246411,-120.860946,"""",24,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",41,"""]"
[,56.246411,-120.860946,"""",56,"""]"
[,56.246411,-120.860946,"""",18,"""]"
[,56.246411,-120.860946,"""",5,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",5,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",5,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",0,"""]"
[,56.246411,-120.860946,"""",5,"""]"
[,56.246411,-120.860946,"""",5,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",440,"""]"
[,56.22593,-120.875598,"""",10,"""]"
[,56.22593,-120.875598,"""",10,"""]"
[,56.22593,-120.875598,"""",130,"""]"
[,56.22593,-120.875598,"""",33,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",20,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",5,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.22593,-120.875598,"""",0,"""]"
[,56.256799,-120.903607,"""",83,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",147,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",5,"""]"
[,56.256799,-120.903607,"""",10,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",0,"""]"
[,56.256799,-120.903607,"""",40,"""]"
[,56.256799,-120.903607,"""",38,"""]"
[,56.256799,-120.903607,"""",35,"""]"
[,56.256799,-120.903607,"""",46,"""]"
[,56.256799,-120.903607,"""",15,"""]"
[,56.260556,-121.031655,"""",348,"""]"
[,56.260556,-121.031655,"""",117,"""]"
[,56.260556,-121.031655,"""",48,"""]"
[,56.260556,-121.031655,"""",58,"""]"
[,56.260556,-121.031655,"""",0,"""]"
[,56.260556,-121.031655,"""",0,"""]"
[,56.275962,-120.977901,"""",24,"""]"
[,56.275962,-120.977901,"""",391,"""]"
[,56.275962,-120.977901,"""",0,"""]"
[,56.275962,-120.977901,"""",72,"""]"
[,56.275962,-120.977901,"""",0,"""]"
[,56.275962,-120.977901,"""",0,"""]"
[,56.275962,-120.977901,"""",0,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",41,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",68,"""]"
[,56.288294,-120.973049,"""",102,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",18,"""]"
[,56.288294,-120.973049,"""",56,"""]"
[,56.288294,-120.973049,"""",39,"""]"
[,56.288294,-120.973049,"""",18,"""]"
[,56.288294,-120.973049,"""",24,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",29,"""]"
[,56.288294,-120.973049,"""",26,"""]"
[,56.288294,-120.973049,"""",51,"""]"
[,56.288294,-120.973049,"""",5,"""]"
[,56.288294,-120.973049,"""",5,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",116,"""]"
[,56.288294,-120.973049,"""",0,"""]"
[,56.288294,-120.973049,"""",185,"""]"
[,56.288294,-120.973049,"""",95,"""]"
[,56.288294,-120.973049,"""",52,"""]"
[,56.288294,-120.973049,"""",56,"""]"
[,56.310873,-121.043791,"""",0,"""]"
[,56.310873,-121.043791,"""",0,"""]"
[,56.310873,-121.043791,"""",82,"""]"
[,56.310873,-121.043791,"""",241,"""]"
[,56.310873,-121.043791,"""",112,"""]"
[,56.310873,-121.043791,"""",87,"""]"
[,56.310873,-121.043791,"""",29,"""]"
[,56.310873,-121.043791,"""",49,"""]"
[,56.310873,-121.043791,"""",48,"""]"
[,56.380602,-120.923966,"""",16,"""]"
[,56.380602,-120.923966,"""",10,"""]"
[,56.380602,-120.923966,"""",33,"""]"
[,56.380602,-120.923966,"""",18,"""]"
[,56.380602,-120.923966,"""",15,"""]"
[,56.380602,-120.923966,"""",92,"""]"
[,56.380602,-120.923966,"""",122,"""]"
[,56.380602,-120.923966,"""",31,"""]"
[,56.380602,-120.923966,"""",5,"""]"
[,56.380602,-120.923966,"""",15,"""]"
[,56.380602,-120.923966,"""",30,"""]"
[,56.380602,-120.923966,"""",36,"""]"
[,56.380602,-120.923966,"""",27,"""]"
[,56.380602,-120.923966,"""",0,"""]"
[,56.380602,-120.923966,"""",0,"""]"
[,56.380602,-120.923966,"""",10,"""]"
[,56.380602,-120.923966,"""",19,"""]"
[,56.380602,-120.923966,"""",85,"""]"
[,56.380602,-120.923966,"""",5,"""]"
[,56.380602,-120.923966,"""",72,"""]"
[,56.288633,-120.862155,"""",21,"""]"
[,56.288633,-120.862155,"""",23,"""]"
[,56.288633,-120.862155,"""",40,"""]"
[,56.288633,-120.862155,"""",10,"""]"
[,56.288633,-120.862155,"""",5,"""]"
[,56.288633,-120.862155,"""",63,"""]"
[,56.288633,-120.862155,"""",5,"""]"
[,56.288633,-120.862155,"""",252,"""]"
[,56.288633,-120.862155,"""",47,"""]"
[,56.288633,-120.862155,"""",0,"""]"
[,56.288633,-120.862155,"""",29,"""]"
[,56.288633,-120.862155,"""",53,"""]"
[,56.288633,-120.862155,"""",18,"""]"
[,56.288633,-120.862155,"""",21,"""]"
[,56.288633,-120.862155,"""",32,"""]"
[,56.288633,-120.862155,"""",5,"""]"
[,56.288633,-120.862155,"""",0,"""]"
[,56.383002,-120.403969,"""",63,"""]"
[,56.383002,-120.403969,"""",76,"""]"
[,56.383002,-120.403969,"""",10,"""]"
[,56.383002,-120.403969,"""",5,"""]"
[,56.383002,-120.403969,"""",36,"""]"
[,56.383002,-120.403969,"""",20,"""]"
[,56.383002,-120.403969,"""",27,"""]"
[,56.383002,-120.403969,"""",55,"""]"
[,56.383002,-120.403969,"""",10,"""]"
[,56.383002,-120.403969,"""",5,"""]"
[,56.383002,-120.403969,"""",101,"""]"
[,56.383002,-120.403969,"""",64,"""]"
[,56.383002,-120.403969,"""",0,"""]"
[,56.237251,-120.404836,"""",15,"""]"
[,56.237251,-120.404836,"""",35,"""]"
[,56.237251,-120.404836,"""",15,"""]"
[,56.237251,-120.404836,"""",81,"""]"
[,56.237251,-120.404836,"""",10,"""]"
[,56.237251,-120.404836,"""",5,"""]"
[,56.237251,-120.404836,"""",0,"""]"
[,56.237251,-120.404836,"""",5,"""]"
[,56.237251,-120.404836,"""",15,"""]"
[,56.237251,-120.404836,"""",158,"""]"
[,56.237251,-120.404836,"""",19,"""]"
[,56.237251,-120.404836,"""",34,"""]"
[,56.237251,-120.404836,"""",0,"""]"
[,56.237251,-120.404836,"""",18,"""]"
[,56.237251,-120.404836,"""",111,"""]"
[,56.237251,-120.404836,"""",0,"""]"
[,56.237251,-120.404836,"""",0,"""]"
[,56.237251,-120.404836,"""",0,"""]"
[,56.196845,-120.609726,"""",66,"""]"
[,56.196845,-120.609726,"""",33,"""]"
[,56.196845,-120.609726,"""",94,"""]"
[,56.196845,-120.609726,"""",50,"""]"
[,56.196845,-120.609726,"""",33,"""]"
[,56.196845,-120.609726,"""",5,"""]"
[,56.196845,-120.609726,"""",21,"""]"
[,56.196845,-120.609726,"""",22,"""]"
[,56.196845,-120.609726,"""",0,"""]"
[,56.196845,-120.609726,"""",0,"""]"
[,56.196845,-120.609726,"""",0,"""]"
[,56.196845,-120.609726,"""",15,"""]"
[,56.196845,-120.609726,"""",149,"""]"
[,56.675502,-120.587555,"""",0,"""]"
[,56.675502,-120.587555,"""",68,"""]"
[,56.675502,-120.587555,"""",5,"""]"
[,56.675502,-120.587555,"""",10,"""]"
[,56.675502,-120.587555,"""",15,"""]"
[,56.675502,-120.587555,"""",15,"""]"
[,56.675502,-120.587555,"""",10,"""]"
[,56.675502,-120.587555,"""",15,"""]"
[,56.675502,-120.587555,"""",5,"""]"
[,56.675502,-120.587555,"""",15,"""]"
